vereador;tipo;numero;data;ementa;url
"ROMERO ROCCA DOS SANTOS";"";"75/2025";"19/03/2025";"Solicita ao Executivo providenciar a instalação de câmeras de monitoramento em toda a extensão do parque do Lago dos Biris.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"66/2025";"11/03/2025";"Solicita ao Executivo providenciar a troca do sistema de iluminação do Estádio Municipal “Lázaro Trevisan”, bem como proceder à instalação de ventiladores nos vestiários e de cobertura nas arquibancadas.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"54/2025";"27/02/2025";"Solicita ao Executivo providenciar a implantação de uma faixa elevada e da sinalização de área escolar defronte a EMEB “José Pedro Mariotti”.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"52/2025";"27/02/2025";"Solicita ao Executivo providenciar ao asfaltamento do trecho situado defronte a empresa Koppert, na Avenida do Contorno.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"41/2025";"18/02/2025";"Solicita ao Executivo providenciar, junto à CPFL, a troca de lâmpadas em postes situados defronte à pizzaria na Rua 1º de Maio.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"40/2025";"18/02/2025";"Solicita ao Executivo providenciar, junto ao setor de trânsito, a demarcação de uma vaga de estacionamento para idosos na Rua São João com a Avenida Brasil, defronte ao prédio da Assistência Social.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"39/2025";"18/02/2025";"Solicita ao Executivo providenciar, junto ao setor competente, serviço de manutenção em buraco situado defronte ao número 47 da Rua 1º de Maio, no centro da cidade.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"15/2026";"30/07/2026";"De pesar pelo falecimento do Senhor Noel Antonio Paulon";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"13/2026";"20/07/2026";"De pesar pelo falecimento do Professor Luis Roberto Rizzi Marraccini";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"9/2026";"15/06/2026";"De pesar pelo falecimento da Senhora Adriana Helena Capelaço Toniolo";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"3/2026";"06/02/2026";"De pesar pelo falecimento do Senhor Irineu Agostini";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"1/2026";"27/01/2026";"De pesar pelo falecimento da Senhora Ana Maria da Costa Horschutz";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"16/2025";"21/07/2025";"De apoio à manifestação conjunta dos Juízes Eleitorais, Chefes de Cartório e Assistentes das Zonas Eleitorais do Estado de São Paulo, e ao pleito do Sindicato dos Trabalhadores do Judiciário Federal no Estado de São Paulo — SINTRAJUD, que reivindicam a suspensão do retorno dos servidores públicos requisitados à Justiça Eleitoral";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"15/2025";"08/07/2025";"De aplausos à equipe do banco SICOOB de Charqueada pelo êxito na arrecadação da Campanha do Agasalho";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"12/2025";"23/06/2025";"De pesar pelo falecimento da Senhora Ivanice Franco Barbosa Basso";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"11/2025";"16/06/2025";"De pesar pelo falecimento da Senhora Karina Estevam Alves";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"3/2025";"10/02/2025";"De pesar pelo falecimento do Senhor João Ferreira";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"2/2025";"07/02/2025";"De aplausos ao Prefeito de Piracicaba Hélio Donizete Zanatta por sua trajetória na política regional";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"1/2025";"20/05/2025";"Outorga o título de “Cidadão Charqueadense” ao Sr. Anderson Valdir Ortiz.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"1/2026";"15/07/2026";"Acrescenta o artigo 125-A à Lei Orgânica do Município de Charqueada/SP, instituindo o orçamento impositivo na forma que especifica, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"12/2026";"30/04/2026";"Dispõe sobre a obrigatoriedade de exame oftalmológico para todos os alunos da rede municipal de ensino do município de Charqueada, a partir da pré-escola, e dá outras providências.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"23/2025";"12/06/2025";"Institui no Município de Charqueada o Programa Farmácia Solidária para a conscientização, doação, reaproveitamento e distribuição de medicamentos para a população e a sua destinação final adequada";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"33/2026";"06/08/2026";"De informações ao Senhor Chefe do Executivo sobre detalhes referentes às obras do portal do Lago dos Biris";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"30/2026";"16/07/2026";"De informações sobre a modernização do sistema de agendamento de consultas na rede municipal de Saúde";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"15/2026";"08/05/2026";"De informações ao Senhor Chefe do Executivo acerca de valores gastos com aluguéis de tendas";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"14/2026";"13/04/2026";"De informações ao Senhor Chefe do Executivo acerca dos critérios utilizados para a majoração da taxa de coleta de lixo e iluminação pública";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"9/2026";"20/03/2026";"De informações ao Senhor Chefe do Executivo acerca de julgamento irregular do Tribunal de Contas do Estado de São Paulo em projeto de obra pública";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"8/2026";"20/03/2026";"De informações ao Senhor Chefe do Executivo acerca da base de cálculo utilizada para majoração do IPTU no Município de Charqueada";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"54/2025";"19/09/2025";"De informações ao Senhor Chefe do Executivo acerca da inscrição do Município de Charqueada no programa habitacional do Governo Federal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"44/2025";"11/08/2025";"De informações ao Senhor Chefe do Executivo acerca da possibilidade de se instituir um aluguel social para as famílias em situação de vulnerabilidade social em virtude de ordem judicial para reintegração de posse";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"11/2025";"07/03/2025";"De informações ao Senhor Chefe do Executivo sobre como e onde serão investidos recursos do FUNDEB";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"5/2025";"27/02/2025";"De informações ao Senhor Chefe do Executivo acerca dos gastos com a obra de revitalização do Estádio Municipal “Lázaro Trevisan”";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"4/2025";"24/02/2025";"Solicita ao Executivo cópia de contrato de aluguel de barracão celebrado entre o Município e o Clube de Campo de Charqueada";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"ROMERO ROCCA DOS SANTOS";"";"1 ao Projeto de Emenda à Lei Orgânica Nº 1/2026";"18/08/2026";"Substitutivo ao Projeto de Emenda à Lei Orgânica Nº 1/2026 - Acrescenta o artigo 125-A à Lei Orgânica do Município de Charqueada/SP, instituindo o orçamento impositivo na forma que especifica, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/166"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"128/2026";"17/08/2026";"Solicita ao Executivo providenciar a execução de serviços de reparo e tapa-buraco no trecho localizado entre a Rua Jorge Di Bene e a Rua Carlos Roncato, no Bairro Jardim Vista Alegre.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"126/2026";"17/08/2026";"Solicita ao Executivo estudar a implantação de um redutor de velocidade na altura do número 141 da Rua Nossa Senhora do Rosário.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"125/2026";"17/08/2026";"Solicita ao Executivo providenciar, com urgência, a execução de serviços de zeladoria, limpeza de vegetação e instalação de barreiras de proteção (guard-rail) na ponte sobre o Rio Água Branca, localizada na Estrada da Água Branca.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"120/2026";"10/08/2026";"Solicita ao Executivo realizar, através do setor competente, reparos no acostamento da Avenida Ayrton Senna, visando garantir a segurança viária na localidade.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"87/2026";"02/06/2026";"Solicita ao Executivo providenciar, a execução imediata de serviços de poda de árvore na Rua João José Bortoli, defronte ao número 830, localizado no Loteamento Portal do Itaqueri no Bairro Córrego da Onça.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"86/2026";"02/06/2026";"Solicita ao Executivo providenciar, junto à Secretaria competente a execução imediata de obras para a captação de águas pluviais nas ruas Ana Maria Bombasaro Davanzo, Otávio Nadaline e Luiz Davanzo, localizadas no Loteamento Portal do Itaqueri, no Bairro Córrego da Onça.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"49/2026";"24/03/2026";"Solicita ao Executivo solicitar ao setor de marketing, uma maior atenção à forma de se elaborar a comunicação visual institucional do Município.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"48/2026";"24/03/2026";"Solicita ao Executivo providenciar o tratamento da água dos lagos do parque do Jardim do Bosque.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"216/2025";"30/10/2025";"Solicita ao Executivo estudar a criação de uma semana literária no Município de Charqueada, nos moldes do realizado recentemente em Piracicaba com a Flipira, e a presença de autores diversos.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"207/2025";"08/10/2025";"Solicita ao Executivo providenciar a execução de serviços de pintura, revisão de equipamentos de ar condicionado, reparos estruturais e atualização dos equipamentos de informática e serviço de internet no prédio do Conselho Tutelar.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"158/2025";"21/07/2025";"Solicita ao Executivo providenciar o reforço do patrulhamento preventivo da Guarda Municipal com especial atenção ao bairro Portal do Itaqueri, diante do aumento das ocorrências de furtos e roubos naquela localidade.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"157/2025";"21/07/2025";"Solicita ao Executivo considerar a adoção do uso de drone para a Guarda Civil Municipal para apoio às operações de patrulhamento preventivo.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"144/2025";"16/06/2025";"Solicita ao Executivo viabilizar, por meio da Secretaria de Saúde, a implantação de um programa de acompanhamento quinzenal com nutricionista e psicólogo para pacientes diagnosticados com diabetes mellitus, no âmbito da rede pública de saúde de Charqueada.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"120/2025";"05/05/2025";"Solicita ao Executivo providenciar a recuperação urgente da área externa do prédio da Prefeitura Municipal, bem como dos sanitários públicos da Praça Antonio D´Alprat.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"111/2025";"29/04/2025";"Solicita ao Executivo proceder um estudo visando a sincronização de tempo dos semáforos situados no cruzamento da Rua 18 de agosto com 1º de maio e Rua 18 de agosto com Rua do Rosário.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"105/2025";"15/04/2025";"Solicita ao Executivo estudar a implantação de uma base da Guarda Civil Municipal no bairro de Santa Luzia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"104/2025";"15/04/2025";"Solicita ao Executivo estudar, junto ao setor competente, a possibilidade se recuar as faixas de parada de carros e pedestres no cruzamento das ruas São João com Silvio Zanoni, bem como sincronizar os semáforos do referido cruzamento, aumentando o tempo de espera em ambos para 30 segundos.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"102/2025";"14/04/2025";"Solicita ao Executivo estudar a aquisição de uma base móvel de monitoramento eletrônico.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"99/2025";"10/04/2025";"Solicita ao Executivo providenciar a colocação de material asfáltico na Via João Bombasaro, bem como estudar a possibilidade de se implantar um redutor de velocidade no local.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"65/2025";"10/03/2025";"Solicita ao Executivo estudar a implantação da calçada na Avenida Carlos Gomes no trecho compreendido desde a EMEB “José Pedro Mariotti” até o Cemitério Municipal.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"53/2025";"27/02/2025";"Solicita ao Executivo providenciar com urgência o serviço de limpeza do espaço e manutenção das estruturas integrantes da Rota do Turismo de Charqueada.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"21/2025";"06/02/2025";"Solicita ao Executivo providenciar junto ao setor responsável um trabalho de manutenção geral no Cemitério Municipal.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"20/2025";"06/02/2025";"Solicita ao Executivo providenciar a execução de serviço de recapeamento da Rua Cristiano Diehl, no bairro de Santa Luzia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"13/2025";"03/02/2025";"Solicita ao Executivo providenciar com urgência o serviço de limpeza e sinalização, bem como estudar a implantação de guard-rail na ponte situada na estrada vicinal da Água Branca.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"10/2025";"13/01/2025";"Solicita ao Executivo providenciar, com urgência, o serviço de limpeza da praça do bairro Córrego da Onça.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"7/2025";"09/01/2025";"Solicita ao Executivo providenciar serviço de limpeza e roçada de mato do parque infantil do loteamento Jardim Santa Rita.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"13/2026";"20/07/2026";"De pesar pelo falecimento do Professor Luis Roberto Rizzi Marraccini";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"7/2026";"04/05/2026";"De pesar pelo falecimento do Senhor Antonio Roncato";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"1/2026";"15/07/2026";"Acrescenta o artigo 125-A à Lei Orgânica do Município de Charqueada/SP, instituindo o orçamento impositivo na forma que especifica, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"30/2026";"17/08/2026";"Dispõe sobre a prioridade das mulheres vítimas de violência doméstica no acesso às vagas de cursos profissionalizantes ofertados pela Prefeitura Municipal de Charqueada";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"1/2026";"30/01/2026";"Institui a Procuradoria da Mulher no âmbito da Câmara Municipal de Charqueada e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"4/2025";"20/10/2025";"Institui a Procuradoria da Mulher no âmbito da Câmara Municipal de Charqueada e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"35/2026";"17/08/2026";"Solicita informações e cópia de laudo técnico referente às condições estruturais do Ginásio de Esportes “Antonio de Paula”";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"34/2026";"10/08/2026";"De informações ao Senhor Chefe do Executivo sobre os serviços prestados pelo consórcio CISMETRO";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"31/2026";"20/07/2026";"De informações ao Senhor Chefe do Executivo acerca de existência de contrato entre a Prefeitura Municipal e a empresa Governança Brasil S/A";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"26/2026";"06/07/2026";"De informações ao Senhor Chefe do Executivo acerca de providências sobre o aumento de desentendimentos e brigas entre as crianças na EMEB “Antonio Furlan”";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"25/2026";"06/07/2026";"De informações ao Senhor Chefe do Executivo acerca do atraso na entrega de kits de uniformes escolares para a Rede Municipal de Ensino";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"24/2026";"22/06/2026";"De informações ao Senhor Chefe do Executivo sobre fiscalização e autuações de veículos durante a realização do Desfile de Cavaleiros";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"23/2026";"18/06/2026";"De informações ao Senhor Chefe do Executivo acerca da situação de veículo para transporte de pessoas com deficiência (PCD).";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"19/2026";"28/05/2026";"Requer informações ao Excelentíssimo Senhor Prefeito Municipal referentes ao Plano Municipal de Assistência Social (PMAS) inserido no sistema estadual, conforme Resolução nº 05/2026 do CMAS";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"17/2026";"12/05/2026";"De informações ao Senhor Chefe do Executivo sobre a participação do Município de Charqueada/SP na Estratégia Alimenta Cidades.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"13/2026";"09/04/2026";"De informações ao Senhor Chefe do Executivo acerca da obra de execução de ciclovia e canteiro central no município de Charqueada/SP";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"11/2026";"07/04/2026";"De informações ao Senhor Chefe do Executivo acerca do transporte de alunos para municípios vizinhos";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"60/2025";"16/10/2025";"De informações ao Senhor Chefe do Executivo acerca da realização de análise e estudos de trânsito para a execução de obra na Avenida Ítalo Lorandi";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"47/2025";"20/08/2025";"De informações ao Senhor Chefe do Executivo acerca dos veículos de passageiros de uso de cada secretaria e de seu gabinete, que compõe a frota de propriedade do Município";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"42/2025";"21/07/2025";"De informações ao Senhor Chefe do Executivo acerca da adoção de medidas para a melhoria das condições de segurança da ponte sobre o rio Água Branca, com instalação de proteção lateral, limpeza do mato e sinalização adequada.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"39/2025";"07/07/2025";"De informações ao Senhor Chefe do Executivo acerca dos laudos estabelecidos nas normas regulamentadoras do Ministério do Trabalho e Emprego";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"25/2025";"08/05/2025";"De informações ao Senhor Chefe do Executivo sobre a obra de reforma do Lago dos Biris";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"24/2025";"05/05/2025";"(De informações ao Senhor Chefe do Executivo solicitando prestação de contas do Fundo Social de Solidariedade de Charqueada";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"23/2025";"30/04/2025";"De informações ao Senhor Chefe do Executivo solicitando complemento à resposta apresentada ao Requerimento Nº 06/25 sobre o Programa “Cidadão Protagonista”";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"21/2025";"11/04/2025";"De informações ao Senhor Chefe do Executivo acerca dos custos dispendidos para a obra de revitalização da concha acústica";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"20/2025";"10/04/2025";"De informações ao Senhor Chefe do Executivo acerca de valores pegos mensalmente pelo Município de Charqueada a empresa responsável pelo transporte escolar terceirizado";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"19/2025";"10/04/2025";"De informações ao Senhor Chefe do Executivo acerca de custos do projeto da nova Unidade de Saúde a ser implantada no prédio da antiga rodoviária municipal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"14/2025";"19/03/2025";"De informações ao Senhor Chefe do Executivo acerca de despesas com combustíveis da Prefeitura em cada um de seus departamentos";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"12/2025";"10/03/2025";"De informações ao Senhor Chefe do Executivo acerca do local onde será implantado o novo terminal rodoviário do Município";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"10/2025";"07/03/2025";"De informações ao Senhor Chefe do Executivo acerca de licitação para compra de produtos alimentícios";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"7/2025";"27/02/2025";"De informações ao Senhor Chefe do Executivo acerca do cancelamento dos cursos da ETEC no Município de Charqueada";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"6/2025";"27/02/2025";"De informações ao Senhor Chefe do Executivo acerca do Programa “Cidadão Protagonista”";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"1 ao Projeto de Emenda à Lei Orgânica Nº 1/2026";"18/08/2026";"Substitutivo ao Projeto de Emenda à Lei Orgânica Nº 1/2026 - Acrescenta o artigo 125-A à Lei Orgânica do Município de Charqueada/SP, instituindo o orçamento impositivo na forma que especifica, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"THEREZINHA ANGÉLICA MANDRO TIETZ";"";"1 ao Projeto de Resolução Nº 1/2026";"11/02/2026";"Substitutivo ao Projeto de Resolução Nº 1/2026 - Institui a Procuradoria da Mulher no âmbito da Câmara Municipal de Charqueada e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/224"
"VINÍCIUS HÉLIO ROCCIA";"Emenda a PLC";"2 ao Projeto de Lei Complementar Nº 3/2026";"25/05/2026";"Emenda ao Projeto de Lei Complementar Nº 3/2026 - Dispõe sobre autorização de pagamento retroativo de diferenças de quinquênio e sexta-parte aos servidores públicos do Município de Charqueada, nos termos da Lei Complementar Federal nº 226/2026).";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"40/2026";"19/03/2026";"Solicita ao Executivo estudar a implantação de uma estrutura para ponto de ônibus na Rua Pastor Moisés de Castro, no loteamento residencial GSP Life.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"39/2026";"19/03/2026";"Solicita ao Executivo providenciar a execução de serviço de reforma e revitalização geral do Posto de Saúde “Sagrado Coração de Jesus”, no bairro de Santa Luzia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"35/2026";"10/03/2026";"Solicita ao Executivo providenciar à manutenção geral do ponto de ônibus na entrada do bairro Santa Luzia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"29/2026";"25/02/2026";"Solicita ao Executivo estudar o reajuste dos vencimentos dos estagiários que atuam junto à Prefeitura Municipal.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"24/2026";"11/02/2026";"Solicita ao Executivo proceder ao aumento da estrutura do ponto de ônibus situado defronte ao Clube de Campo.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"22/2026";"10/02/2026";"Solicita ao Executivo providenciar a instalação de ventiladores nas salas de fisioterapia do Posto de Saúde Central.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"17/2026";"06/02/2026";"Solicita ao Executivo providenciar a inscrição do Município de Charqueada no Programa “Pró-DH”, do Governo Federal, vinculado ao Ministério dos Direitos Humanos e da Cidadania, visando o recebimento de kits de equipagem destinados ao Conselho Tutelar.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"8/2026";"23/01/2026";"Solicita ao Executivo estudar o repasse dos valores acumulados dos últimos anos concedidos aos servidores públicos municipais e cargos em comissão, aos participantes dos programas “Cidadão Protagonista”, “15 Dias” e estagiários municipais.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"3/2026";"12/01/2026";"Solicita ao Executivo providenciar a implantação de mais bancos de concreto no espaço do Sistema de Lazer “Natali Agostini”,";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
